F [GHz],dB(S11)
6.985000000000003,-6.830929492214251
6.990000000000004,-6.803216244849755
6.995000000000004,-6.775708639326072
7.000000000000004,-6.748404588131776
7.005000000000003,-6.721302032471398
7.010000000000003,-6.694398941744219
7.015000000000003,-6.667693313035122
7.020000000000003,-6.641183170617166
7.025000000000003,-6.614866565465484
7.030000000000003,-6.588741574782231
7.035000000000004,-6.562806301532262
7.040000000000004,-6.537058873989313
7.045000000000004,-6.511497445292277
7.050000000000003,-6.486120193011434
7.055000000000003,-6.460925318724207
7.060000000000003,-6.435911047600417
7.065000000000003,-6.411075627996464
7.070000000000003,-6.386417331058509
7.075000000000004,-6.361934450334273
7.080000000000004,-6.337625301393157
7.085000000000004,-6.313488221454628
7.090000000000003,-6.289521569024516
7.095000000000003,-6.265723723539089
7.100000000000003,-6.242093085016681
7.105000000000003,-6.218628073716662
7.110000000000003,-6.195327129805645
7.115000000000004,-6.172188713030551
7.120000000000004,-6.149211302398656
7.125000000000004,-6.126393395864088
7.130000000000003,-6.103733510020962
7.135000000000003,-6.081230179802689
7.140000000000003,-6.058881958187525
7.145000000000003,-6.036687415910034
7.150000000000003,-6.014645141178491
7.155000000000004,-5.992753739397879
7.160000000000004,-5.971011832898534
7.165000000000004,-5.949418060670176
7.170000000000004,-5.927971078101239
7.175000000000003,-5.906669556723350
7.180000000000003,-5.885512183960873
7.185000000000003,-5.864497662885341
7.190000000000003,-5.843624711974715
7.195000000000004,-5.822892064877324
7.200000000000004,-5.802298470180352
7.205000000000004,-5.781842691182830
7.210000000000004,-5.761523505672940
7.215000000000003,-5.741339705709626
7.220000000000003,-5.721290097408337
7.225000000000003,-5.701373500730837
7.230000000000003,-5.681588749278965
7.235000000000004,-5.661934690092305
7.240000000000004,-5.642410183449657
7.245000000000004,-5.623014102674095
7.250000000000004,-5.603745333941794
7.255000000000003,-5.584602776094291
7.260000000000003,-5.565585340454241
7.265000000000003,-5.546691950644539
7.270000000000003,-5.527921542410715
7.275000000000003,-5.509273063446635
7.280000000000004,-5.490745473223242
7.285000000000004,-5.472337742820514
7.290000000000004,-5.454048854762312
7.295000000000004,-5.435877802854279
7.300000000000003,-5.417823592024565
7.305000000000003,-5.399885238167419
7.310000000000003,-5.382061767989515
7.315000000000003,-5.364352218858969
7.320000000000004,-5.346755638657040
7.325000000000004,-5.329271085632417
7.330000000000004,-5.311897628257984
7.335000000000004,-5.294634345090118
7.340000000000003,-5.277480324630433
7.345000000000003,-5.260434665189820
7.350000000000003,-5.243496474754871
7.355000000000003,-5.226664870856586
7.360000000000004,-5.209938980441270
7.365000000000004,-5.193317939743640
7.370000000000004,-5.176800894162096
7.375000000000004,-5.160386998135983
7.380000000000003,-5.144075415025071
7.385000000000003,-5.127865316990877
7.390000000000003,-5.111755884880057
7.395000000000003,-5.095746308109702
7.400000000000004,-5.079835784554511
7.405000000000004,-5.064023520435829
7.410000000000004,-5.048308730212495
7.415000000000004,-5.032690636473477
7.420000000000004,-5.017168469832225
7.425000000000003,-5.001741468822758
7.430000000000003,-4.986408879797406
7.435000000000003,-4.971169956826245
7.440000000000004,-4.956023961598040
7.445000000000004,-4.940970163322863
7.450000000000004,-4.926007838636229
7.455000000000004,-4.911136271504717
7.460000000000004,-4.896354753133129
7.465000000000003,-4.881662581873044
7.470000000000003,-4.867059063132913
7.475000000000003,-4.852543509289433
7.480000000000004,-4.838115239600354
7.485000000000004,-4.823773580118660
7.490000000000004,-4.809517863608075
7.495000000000004,-4.795347429459786
7.500000000000004,-4.781261623610561
7.505000000000003,-4.767259798462034
7.510000000000003,-4.753341312801253
7.515000000000003,-4.739505531722446
7.520000000000004,-4.725751826549936
7.525000000000004,-4.712079574762260
7.530000000000004,-4.698488159917382
7.535000000000004,-4.684976971579062
7.540000000000004,-4.671545405244327
7.545000000000004,-4.658192862271986
7.550000000000003,-4.644918749812249
7.555000000000003,-4.631722480737342
7.560000000000003,-4.618603473573212
7.565000000000004,-4.605561152432137
7.570000000000004,-4.592594946946416
7.575000000000004,-4.579704292202984
7.580000000000004,-4.566888628678981
7.585000000000004,-4.554147402178247
7.590000000000003,-4.541480063768763
7.595000000000003,-4.528886069720985
7.600000000000003,-4.516364881447029
7.605000000000004,-4.503915965440788
7.610000000000004,-4.491538793218838
7.615000000000004,-4.479232841262261
7.620000000000004,-4.466997590959216
7.625000000000004,-4.454832528548362
7.630000000000003,-4.442737145063123
7.635000000000003,-4.430710936276614
7.640000000000003,-4.418753402647482
7.645000000000004,-4.406864049266398
7.650000000000004,-4.395042385803364
7.655000000000004,-4.383287926455695
7.660000000000004,-4.371600189896756
7.665000000000004,-4.359978699225444
7.670000000000004,-4.348422981916261
7.675000000000003,-4.336932569770157
7.680000000000003,-4.325506998866063
7.685000000000004,-4.314145809512984
7.690000000000004,-4.302848546202860
7.695000000000004,-4.291614757563989
7.700000000000004,-4.280443996315121
7.705000000000004,-4.269335819220141
7.710000000000004,-4.258289787043399
7.715000000000003,-4.247305464505606
7.720000000000003,-4.236382420240346
7.725000000000004,-4.225520226751142
7.730000000000004,-4.214718460369120
7.735000000000004,-4.203976701211233
7.740000000000004,-4.193294533139006
7.745000000000004,-4.182671543717867
7.750000000000004,-4.172107324177000
7.755000000000003,-4.161601469369701
7.760000000000003,-4.151153577734283
7.765000000000004,-4.140763251255498
7.770000000000004,-4.130430095426434
7.775000000000004,-4.120153719210911
7.780000000000004,-4.109933735006381
7.785000000000004,-4.099769758607303
7.790000000000004,-4.089661409168980
7.795000000000004,-4.079608309171873
7.800000000000003,-4.069610084386367
7.805000000000004,-4.059666363837985
7.810000000000004,-4.049776779773056
7.815000000000004,-4.039940967624799
7.820000000000004,-4.030158565979858
7.825000000000004,-4.020429216545277
7.830000000000004,-4.010752564115825
7.835000000000004,-4.001128256541827
7.840000000000003,-3.991555944697298
7.845000000000003,-3.982035282448587
7.850000000000004,-3.972565926623292
7.855000000000004,-3.963147536979676
7.860000000000004,-3.953779776176389
7.865000000000004,-3.944462309742589
7.870000000000004,-3.935194806048437
7.875000000000004,-3.925976936275958
7.880000000000003,-3.916808374390260
7.885000000000003,-3.907688797111081
7.890000000000004,-3.898617883884724
7.895000000000004,-3.889595316856339
7.900000000000004,-3.880620780842463
7.905000000000004,-3.871693963304019
7.910000000000004,-3.862814554319539
7.915000000000004,-3.853982246558779
7.920000000000004,-3.845196735256585
7.925000000000003,-3.836457718187160
7.930000000000004,-3.827764895638553
7.935000000000004,-3.819117970387530
7.940000000000004,-3.810516647674703
7.945000000000004,-3.801960635179949
7.950000000000004,-3.793449642998160
7.955000000000004,-3.784983383615254
7.960000000000004,-3.776561571884477
7.965000000000003,-3.768183925002978
7.970000000000004,-3.759850162488686
7.975000000000004,-3.751560006157421
7.980000000000004,-3.743313180100329
7.985000000000004,-3.735109410661503
7.990000000000004,-3.726948426415966
7.995000000000004,-3.718829958147816
8.000000000000004,-3.710753738828676
8.005000000000004,-3.702719503596403
8.010000000000003,-3.694726989734019
8.015000000000004,-3.686775936648883
8.020000000000003,-3.678866085852141
8.025000000000004,-3.670997180938362
8.030000000000005,-3.663168967565457
8.035000000000004,-3.655381193434789
8.040000000000005,-3.647633608271546
8.045000000000004,-3.639925963805295
8.050000000000004,-3.632258013750813
8.055000000000003,-3.624629513789097
8.060000000000004,-3.617040221548594
8.065000000000003,-3.609489896586658
8.070000000000004,-3.601978300371209
8.075000000000005,-3.594505196262600
8.080000000000004,-3.587070349495683
8.085000000000004,-3.579673527162097
8.090000000000003,-3.572314498192720
8.095000000000004,-3.564993033340359
8.100000000000003,-3.557708905162603
8.105000000000004,-3.550461888004871
8.110000000000003,-3.543251757983665
8.115000000000004,-3.536078292970002
8.120000000000005,-3.528941272573023
8.125000000000004,-3.521840478123789
8.130000000000004,-3.514775692659245
8.135000000000003,-3.507746700906394
8.140000000000004,-3.500753289266597
8.145000000000003,-3.493795245800102
8.150000000000004,-3.486872360210677
8.155000000000005,-3.479984423830474
8.160000000000004,-3.473131229605018
8.165000000000005,-3.466312572078382
8.170000000000004,-3.459528247378494
8.175000000000004,-3.452778053202651
8.180000000000003,-3.446061788803135
8.185000000000004,-3.439379254973042
8.190000000000003,-3.432730254032212
8.195000000000004,-3.426114589813333
8.200000000000005,-3.419532067648220
8.205000000000004,-3.412982494354194
8.210000000000004,-3.406465678220625
8.215000000000003,-3.399981428995648
8.220000000000004,-3.393529557872976
8.225000000000003,-3.387109877478885
8.230000000000004,-3.380722201859321
8.235000000000005,-3.374366346467164
8.240000000000004,-3.368042128149583
8.245000000000005,-3.361749365135586
8.250000000000004,-3.355487877023670
8.255000000000004,-3.349257484769571
8.260000000000003,-3.343058010674214
8.265000000000004,-3.336889278371717
8.270000000000003,-3.330751112817581
8.275000000000004,-3.324643340276955
8.280000000000005,-3.318565788313059
8.285000000000004,-3.312518285775707
8.290000000000005,-3.306500662789961
8.295000000000004,-3.300512750744903
8.300000000000004,-3.294554382282507
8.305000000000003,-3.288625391286657
8.310000000000004,-3.282725612872254
8.315000000000005,-3.276854883374416
8.320000000000004,-3.271013040337867
8.325000000000005,-3.265199922506345
8.330000000000004,-3.259415369812170
8.335000000000004,-3.253659223365911
8.340000000000003,-3.247931325446153
8.345000000000004,-3.242231519489366
8.350000000000003,-3.236559650079891
8.355000000000004,-3.230915562940007
8.360000000000005,-3.225299104920120
8.365000000000004,-3.219710123989053
8.370000000000005,-3.214148469224404
8.375000000000004,-3.208613990803039
8.380000000000004,-3.203106539991652
8.385000000000003,-3.197625969137452
8.390000000000004,-3.192172131658895
8.395000000000003,-3.186744882036577
8.400000000000004,-3.181344075804138
8.405000000000005,-3.175969569539343
8.410000000000004,-3.170621220855180
8.415000000000005,-3.165298888391086
8.420000000000004,-3.160002431804239
8.425000000000004,-3.154731711760984
8.430000000000003,-3.149486589928266
8.435000000000004,-3.144266928965210
8.440000000000005,-3.139072592514776
8.445000000000004,-3.133903445195471
8.450000000000005,-3.128759352593157
8.455000000000004,-3.123640181252961
8.460000000000004,-3.118545798671220
8.465000000000003,-3.113476073287543
8.470000000000004,-3.108430874476942
8.475000000000003,-3.103410072542032
8.480000000000004,-3.098413538705305
8.485000000000005,-3.093441145101501
8.490000000000004,-3.088492764770027
8.495000000000005,-3.083568271647462
8.500000000000004,-3.078667540560147
8.505000000000004,-3.073790447216829
8.510000000000003,-3.068936868201367
8.515000000000004,-3.064106680965546
8.520000000000005,-3.059299763821941
8.525000000000004,-3.054515995936825
8.530000000000005,-3.049755257323175
8.535000000000004,-3.045017428833754
8.540000000000005,-3.040302392154237
8.545000000000004,-3.035610029796402
8.550000000000004,-3.030940225091395
8.555000000000003,-3.026292862183071
8.560000000000004,-3.021667826021379
8.565000000000005,-3.017065002355814
8.570000000000004,-3.012484277728940
8.575000000000005,-3.007925539469977
8.580000000000004,-3.003388675688425
8.585000000000004,-2.998873575267778
8.590000000000003,-2.994380127859289
8.595000000000004,-2.989908223875773
8.600000000000005,-2.985457754485505
8.605000000000004,-2.981028611606144
8.610000000000005,-2.976620687898730
8.615000000000004,-2.972233876761732
8.620000000000005,-2.967868072325164
8.625000000000004,-2.963523169444732
8.630000000000004,-2.959199063696064
8.635000000000003,-2.954895651368964
8.640000000000004,-2.950612829461755
8.645000000000005,-2.946350495675640
8.650000000000004,-2.942108548409142
8.655000000000005,-2.937886886752574
8.660000000000004,-2.933685410482588
8.665000000000005,-2.929504020056741
8.670000000000004,-2.925342616608134
8.675000000000004,-2.921201101940107
8.680000000000003,-2.917079378520946
8.685000000000004,-2.912977349478696
8.690000000000005,-2.908894918595959
8.695000000000004,-2.904831990304790
8.700000000000005,-2.900788469681612
8.705000000000004,-2.896764262442197
8.710000000000004,-2.892759274936665
8.715000000000003,-2.888773414144565
8.720000000000004,-2.884806587669959
8.725000000000005,-2.880858703736599
8.730000000000004,-2.876929671183113
8.735000000000005,-2.873019399458237
8.740000000000004,-2.869127798616107
8.745000000000005,-2.865254779311585
8.750000000000004,-2.861400252795621
8.755000000000004,-2.857564130910665
8.760000000000003,-2.853746326086124
8.765000000000004,-2.849946751333857
8.770000000000005,-2.846165320243697
8.775000000000004,-2.842401946979027
8.780000000000005,-2.838656546272408
8.785000000000004,-2.834929033421213
8.790000000000005,-2.831219324283330
8.795000000000004,-2.827527335272890
8.800000000000004,-2.823852983356036
8.805000000000005,-2.820196186046742
8.810000000000004,-2.816556861402619
8.815000000000005,-2.812934928020837
8.820000000000004,-2.809330305034035
8.825000000000005,-2.805742912106254
8.830000000000004,-2.802172669428947
8.835000000000004,-2.798619497716999
8.840000000000003,-2.795083318204783
8.845000000000004,-2.791564052642269
8.850000000000005,-2.788061623291131
8.855000000000004,-2.784575952920942
8.860000000000005,-2.781106964805343
8.865000000000004,-2.777654582718289
8.870000000000005,-2.774218730930317
8.875000000000004,-2.770799334204833
8.880000000000004,-2.767396317794455
8.885000000000005,-2.764009607437358
8.890000000000004,-2.760639129353682
8.895000000000005,-2.757284810241953
8.900000000000004,-2.753946577275531
8.905000000000005,-2.750624358099120
8.910000000000004,-2.747318080825262
8.915000000000005,-2.744027674030902
8.920000000000004,-2.740753066753948
8.925000000000004,-2.737494188489901
8.930000000000005,-2.734250969188474
8.935000000000004,-2.731023339250274
8.940000000000005,-2.727811229523479
8.945000000000004,-2.724614571300586
8.950000000000005,-2.721433296315126
8.955000000000004,-2.718267336738491
8.960000000000004,-2.715116625176703
8.965000000000003,-2.711981094667266
8.970000000000004,-2.708860678676023
8.975000000000005,-2.705755311094048
8.980000000000004,-2.702664926234565
8.985000000000005,-2.699589458829879
8.990000000000004,-2.696528844028353
8.995000000000005,-2.693483017391399
9.000000000000004,-2.690451914890497
9.005000000000004,-2.687435472904242
9.010000000000005,-2.684433628215404
9.015000000000004,-2.681446318008046
9.020000000000005,-2.678473479864615
9.025000000000004,-2.675515051763112
9.030000000000005,-2.672570972074221
9.035000000000004,-2.669641179558557
9.040000000000005,-2.666725613363831
9.045000000000004,-2.663824213022118
9.050000000000004,-2.660936918447099
9.055000000000005,-2.658063669931368
9.060000000000004,-2.655204408143719
9.065000000000005,-2.652359074126494
9.070000000000004,-2.649527609292923
9.075000000000005,-2.646709955424500
9.080000000000004,-2.643906054668387
9.085000000000004,-2.641115849534830
9.090000000000005,-2.638339282894593
9.095000000000004,-2.635576297976430
9.100000000000005,-2.632826838364550
9.105000000000004,-2.630090847996143
9.110000000000005,-2.627368271158884
9.115000000000004,-2.624659052488487
9.120000000000005,-2.621963136966278
9.125000000000004,-2.619280469916759
9.130000000000004,-2.616610997005225
9.135000000000005,-2.613954664235393
9.140000000000004,-2.611311417947039
9.145000000000005,-2.608681204813665
9.150000000000004,-2.606063971840177
9.155000000000005,-2.603459666360587
9.160000000000004,-2.600868236035744
9.165000000000005,-2.598289628851061
9.170000000000004,-2.595723793114278
9.175000000000004,-2.593170677453239
9.180000000000005,-2.590630230813681
9.185000000000004,-2.588102402457047
9.190000000000005,-2.585587141958329
9.195000000000004,-2.583084399203892
9.200000000000005,-2.580594124389363
9.205000000000004,-2.578116268017494
9.210000000000004,-2.575650780896079
9.215000000000005,-2.573197614135844
9.220000000000004,-2.570756719148413
9.225000000000005,-2.568328047644246
9.230000000000004,-2.565911551630582
9.235000000000005,-2.563507183409465
9.240000000000004,-2.561114895575698
9.245000000000005,-2.558734641014903
9.250000000000004,-2.556366372901513
9.255000000000004,-2.554010044696842
9.260000000000005,-2.551665610147138
9.265000000000004,-2.549333023281668
9.270000000000005,-2.547012238410805
9.275000000000004,-2.544703210124142
9.280000000000005,-2.542405893288609
9.285000000000004,-2.540120243046620
9.290000000000005,-2.537846214814218
9.295000000000005,-2.535583764279250
9.300000000000004,-2.533332847399547
9.305000000000005,-2.531093420401124
9.310000000000004,-2.528865439776382
9.315000000000005,-2.526648862282344
9.320000000000004,-2.524443644938897
9.325000000000005,-2.522249745027025
9.330000000000004,-2.520067120087099
9.335000000000004,-2.517895727917155
9.340000000000005,-2.515735526571177
9.345000000000004,-2.513586474357399
9.350000000000005,-2.511448529836658
9.355000000000004,-2.509321651820700
9.360000000000005,-2.507205799370527
9.365000000000004,-2.505100931794777
9.370000000000005,-2.503007008648082
9.375000000000005,-2.500923989729449
9.380000000000004,-2.498851835080679
9.385000000000005,-2.496790504984760
9.390000000000004,-2.494739959964292
9.395000000000005,-2.492700160779933
9.400000000000004,-2.490671068428831
9.405000000000005,-2.488652644143096
9.410000000000004,-2.486644849388274
9.415000000000005,-2.484647645861813
9.420000000000005,-2.482660995491576
9.425000000000004,-2.480684860434334
9.430000000000005,-2.478719203074296
9.435000000000004,-2.476763986021636
9.440000000000005,-2.474819172111027
9.445000000000004,-2.472884724400197
9.450000000000005,-2.470960606168492
9.455000000000004,-2.469046780915457
9.460000000000004,-2.467143212359408
9.465000000000005,-2.465249864436041
9.470000000000004,-2.463366701297028
9.475000000000005,-2.461493687308642
9.480000000000004,-2.459630787050380
9.485000000000005,-2.457777965313609
9.490000000000004,-2.455935187100205
9.495000000000005,-2.454102417621214
9.500000000000005,-2.452279622295529
9.505000000000004,-2.450466766748559
9.510000000000005,-2.448663816810922
9.515000000000004,-2.446870738517159
9.520000000000005,-2.445087498104410
9.525000000000004,-2.443314062011162
9.530000000000005,-2.441550396875970
9.535000000000004,-2.439796469536182
9.540000000000005,-2.438052247026710
9.545000000000005,-2.436317696578765
9.550000000000004,-2.434592785618638
9.555000000000005,-2.432877481766464
9.560000000000004,-2.431171752835012
9.565000000000005,-2.429475566828487
9.570000000000004,-2.427788891941323
9.575000000000005,-2.426111696556991
9.580000000000005,-2.424443949246824
9.585000000000004,-2.422785618768857
9.590000000000005,-2.421136674066649
9.595000000000004,-2.419497084268143
9.600000000000005,-2.417866818684507
9.605000000000004,-2.416245846809008
9.610000000000005,-2.414634138315885
9.615000000000004,-2.413031663059226
9.620000000000005,-2.411438391071851
9.625000000000005,-2.409854292564227
9.630000000000004,-2.408279337923352
9.635000000000005,-2.406713497711677
9.640000000000004,-2.405156742666036
9.645000000000005,-2.403609043696561
9.650000000000004,-2.402070371885629
9.655000000000005,-2.400540698486796
9.660000000000006,-2.399019994923766
9.665000000000005,-2.397508232789333
9.670000000000005,-2.396005383844365
9.675000000000004,-2.394511420016767
9.680000000000005,-2.393026313400474
9.685000000000004,-2.391550036254425
9.690000000000005,-2.390082561001591
9.695000000000004,-2.388623860227939
9.700000000000005,-2.387173906681482
9.705000000000005,-2.385732673271273
9.710000000000004,-2.384300133066441
9.715000000000005,-2.382876259295228
9.720000000000004,-2.381461025344020
9.725000000000005,-2.380054404756408
9.730000000000004,-2.378656371232221
9.735000000000005,-2.377266898626609
9.740000000000004,-2.375885960949100
9.745000000000005,-2.374513532362675
9.750000000000005,-2.373149587182849
9.755000000000004,-2.371794099876757
9.760000000000005,-2.370447045062261
9.765000000000004,-2.369108397507033
9.770000000000005,-2.367778132127671
9.775000000000004,-2.366456223988807
9.780000000000005,-2.365142648302245
9.785000000000006,-2.363837380426056
9.790000000000005,-2.362540395863734
9.795000000000005,-2.361251670263338
9.800000000000004,-2.359971179416611
9.805000000000005,-2.358698899258161
9.810000000000004,-2.357434805864589
9.815000000000005,-2.356178875453675
9.820000000000004,-2.354931084383536
9.825000000000005,-2.353691409151799
9.830000000000005,-2.352459826394782
9.835000000000004,-2.351236312886690
9.840000000000005,-2.350020845538787
9.845000000000004,-2.348813401398616
9.850000000000005,-2.347613957649184
9.855000000000004,-2.346422491608181
9.860000000000005,-2.345238980727186
9.865000000000006,-2.344063402590898
9.870000000000005,-2.342895734916346
9.875000000000005,-2.341735955552134
9.880000000000004,-2.340584042477669
9.885000000000005,-2.339439973802406
9.890000000000004,-2.338303727765087
9.895000000000005,-2.337175282733002
9.900000000000004,-2.336054617201238
9.905000000000005,-2.334941709791946
9.910000000000006,-2.333836539253609
9.915000000000005,-2.332739084460311
9.920000000000005,-2.331649324411008
9.925000000000004,-2.330567238228829
9.930000000000005,-2.329492805160341
9.935000000000004,-2.328426004574852
9.940000000000005,-2.327366815963710
9.945000000000006,-2.326315218939605
9.950000000000005,-2.325271193235861
9.955000000000005,-2.324234718705765
9.960000000000004,-2.323205775321874
9.965000000000005,-2.322184343175342
9.970000000000004,-2.321170402475222
9.975000000000005,-2.320163933547839
9.980000000000004,-2.319164916836082
9.985000000000005,-2.318173332898771
9.990000000000006,-2.317189162409975
9.995000000000005,-2.316212386158382
10.000000000000005,-2.315242985046649
